count,pt1_lat,pt1_lon,pt2_lat,pt2_lon
362,20.5,-103.3,25.9,-100.2
362,35.2,-80.9,38.9,-77.5
362,26.2,-81.8,39.1,-84.4
361,29.6,-95.3,36.2,-95.9
361,33.3,-104.5,35.0,-106.6
361,33.6,-111.9,36.6,-121.8
360,40.9,9.5,43.7,7.2
360,25.0,-77.4,26.2,-80.2
360,36.1,-115.2,39.2,-106.9
360,41.1,-73.7,41.4,-73.5
359,33.8,-116.5,37.4,-121.9
358,33.6,-111.9,35.0,-106.6
358,32.1,-110.9,34.2,-118.5
357,27.4,-82.6,28.0,-82.5
357,30.2,-97.7,36.1,-115.2
357,41.8,12.6,45.2,7.6
356,51.3,-0.8,52.3,4.8
356,40.0,-82.9,40.4,-79.9
355,38.9,-77.4,42.4,-71.0
355,39.0,-77.5,40.9,-74.1
355,43.6,-96.7,45.4,-98.4
354,41.8,12.6,49.0,2.4
354,33.6,-116.2,37.4,-121.9
354,-33.7,115.4,-32.1,115.9
354,25.0,-77.5,26.2,-80.2
354,40.3,-74.8,41.1,-73.7
354,40.9,-74.1,41.8,-87.7
354,34.4,-119.8,37.5,-122.2
353,43.5,7.0,46.2,6.1
353,40.8,-74.1,41.9,-72.7
352,35.8,-84.0,36.1,-79.9
352,32.9,-80.0,35.9,-78.8
352,39.9,-75.2,42.4,-71.0
352,41.8,12.6,46.2,6.1
352,40.9,-74.1,43.1,-70.8
352,41.4,-70.6,42.4,-71.0
351,40.5,-80.2,40.8,-74.1
351,30.6,-88.1,33.6,-86.8
350,36.0,-115.1,40.1,-111.7
350,32.7,-117.2,34.2,-118.4
350,36.9,30.8,41.0,28.8
350,33.7,-117.9,34.2,-118.4
350,25.6,-80.4,26.7,-80.1
350,37.4,-121.9,45.8,-111.2
349,33.1,-117.3,33.4,-112.0
349,36.0,-115.1,39.5,-119.8
349,42.7,-83.4,42.9,-85.5
349,-43.5,172.5,-37.0,174.8
349,48.4,-89.3,49.9,-97.2
349,-23.6,-46.7,-21.1,-47.8
349,43.3,-100.9,43.6,-96.7
349,38.5,-107.9,39.6,-104.9
348,42.9,-78.7,43.7,-79.6
348,43.6,-110.7,45.8,-111.2
348,40.3,-74.8,40.9,-74.1
348,40.5,-3.6,49.0,2.4
348,34.0,-118.4,34.2,-118.5
347,35.0,-106.6,35.6,-109.1
347,36.1,-115.2,40.9,-74.1
346,-27.6,153.0,-26.6,153.1
346,38.0,-107.9,39.6,-104.9
345,26.2,-81.8,27.4,-82.6
345,26.1,-80.2,28.5,-81.3
344,39.1,-84.4,40.9,-74.1
344,33.9,-84.3,34.0,-84.6
344,51.9,-0.4,53.4,-6.3
344,49.9,-119.4,51.1,-114.0
344,49.0,2.4,51.6,-0.4
344,58.9,5.6,60.3,5.2
344,-41.7,171.8,-41.3,174.8
344,41.1,-73.7,41.7,-71.4
344,33.6,-111.9,47.8,-116.8
344,36.7,-4.5,38.9,1.4
343,30.2,-97.7,37.4,-121.9
342,-23.6,-46.7,-16.6,-49.2
342,36.6,-121.8,36.8,-119.7
342,46.6,-120.5,47.3,-122.6
342,33.6,-111.9,45.6,-122.6
341,25.8,-80.3,26.4,-80.1
341,33.8,-84.5,40.9,-74.1
341,27.2,-80.2,41.1,-73.7
341,26.7,-80.1,34.2,-118.5
341,36.8,-119.7,37.4,-121.9
340,26.1,-80.2,40.8,-74.1
340,49.0,2.4,52.3,4.8
340,33.6,-86.8,35.8,-84.0
340,37.6,-122.4,40.9,-74.1
339,32.7,-117.2,37.6,-122.4
339,33.7,-117.9,35.2,-120.6
339,37.4,-121.9,43.6,-110.7
338,40.9,-74.1,41.5,-74.1
338,30.2,-97.7,31.8,-106.4
337,32.3,-86.4,34.0,-84.0
337,41.1,-73.7,42.1,-87.9
337,27.8,-97.5,29.6,-95.7
336,46.2,6.1,51.6,-0.4
336,-34.0,151.2,-32.2,148.6
336,32.7,-117.2,33.1,-117.3
336,49.2,-123.2,56.2,-120.7
336,57.7,12.3,59.4,17.9
336,30.0,-90.3,32.3,-90.1
336,-34.9,138.5,-32.0,141.5
335,39.9,-75.2,42.5,-71.3
335,33.7,-117.9,36.2,-115.2
335,38.9,-77.4,39.2,-76.7
335,43.6,-96.7,44.9,-93.1
335,40.4,-79.9,40.9,-74.1
335,41.1,-73.7,42.9,-78.7
335,40.3,-74.8,42.5,-71.3
335,51.9,0.2,54.7,-6.2
334,36.6,-121.8,37.6,-122.4
334,39.7,-86.3,41.8,-87.8
333,36.0,-79.5,38.4,-81.6
333,51.3,0.0,52.3,4.8
332,46.2,6.1,50.9,4.5
331,30.4,-103.7,31.8,-106.4
331,25.1,-77.5,26.7,-80.1
331,34.2,-118.5,43.6,-110.7
331,33.6,-116.2,47.5,-122.3
331,27.9,-82.7,28.0,-82.5
330,39.5,-119.8,40.8,-115.8
330,49.2,-2.2,51.8,-1.3
330,30.5,-91.1,33.6,-86.8
330,39.2,-106.9,42.1,-87.9
329,41.3,-95.9,41.5,-93.7
329,40.8,-74.1,41.5,-73.1
329,26.2,-81.8,41.1,-73.7
329,37.5,-77.3,38.9,-77.5
329,26.7,-80.1,28.3,-81.4
328,50.1,19.8,52.2,21.0
328,25.9,-80.3,32.1,-81.2
328,43.2,-79.9,43.7,-79.6
328,26.1,-80.1,28.0,-82.5
328,27.2,-80.2,28.5,-81.3
327,26.2,-80.2,27.4,-82.6
327,32.1,-81.2,33.9,-81.1
326,43.6,7.2,49.0,2.4
326,54.7,-6.2,55.0,-1.7
326,38.7,-90.7,39.1,-94.6
326,33.1,-117.3,34.4,-119.8
326,25.9,-80.3,42.5,-71.3
326,26.1,-80.1,26.7,-80.1
326,26.2,-98.2,30.2,-97.7
326,36.7,-4.5,51.9,-0.4
326,25.0,-77.5,25.8,-80.3
326,40.8,-74.1,41.3,-70.1
326,28.0,-82.5,40.9,-74.1
326,40.8,-74.1,42.9,-78.7
325,34.2,-118.5,37.7,-122.1
325,25.8,-80.3,28.4,-81.3
325,33.7,-117.9,39.2,-106.9
325,46.2,6.1,47.5,8.5
325,44.5,11.3,45.4,9.3
324,26.7,-80.1,39.2,-76.7
324,40.8,-73.9,42.5,-71.3
324,26.2,-81.8,28.5,-81.3
324,33.9,-84.3,33.9,-81.1
324,29.6,-95.3,39.6,-104.9
323,25.9,-80.3,39.2,-106.9
323,40.0,-82.9,41.8,-87.8
322,39.1,-84.4,41.8,-87.8
322,60.2,11.1,63.5,10.9
322,19.1,72.8,28.5,77.1
322,17.8,-63.1,18.4,-66.0
322,34.6,-118.1,34.9,-117.9
322,39.6,-104.9,45.8,-111.2
322,39.2,-106.9,39.9,-105.1
322,29.6,-95.3,40.8,-74.1
321,25.9,-80.3,29.6,-95.3
321,32.5,-84.9,33.9,-84.3
320,36.1,-86.7,38.2,-85.7
320,16.3,-61.5,17.9,-62.8
320,33.7,-117.9,39.5,-119.8
319,38.3,-104.5,39.9,-104.7
319,33.8,-116.5,49.2,-123.2
319,36.7,-4.5,43.7,7.2
318,26.2,-81.8,27.2,-80.2
318,39.6,-104.9,47.5,-122.3
318,4.7,-74.2,4.7,-74.1
318,36.0,-115.1,40.8,-112.0
318,26.7,-80.1,33.4,-82.0
317,-16.6,-49.2,-15.9,-47.9
317,40.4,-79.9,43.1,-78.9
317,40.9,-74.1,43.7,-79.7
317,36.1,-79.5,40.1,-83.1
317,30.2,-97.7,39.2,-106.9
317,29.6,-95.7,32.8,-96.8
317,30.1,-95.6,30.2,-97.7
317,26.5,-81.8,26.7,-80.1
317,-41.6,172.0,-41.3,174.8
316,34.2,-118.5,36.1,-115.1
316,33.6,-111.9,37.6,-122.4
316,41.1,-73.7,43.6,-72.3
316,36.0,-115.1,36.1,-115.2
316,33.9,-84.3,38.9,-77.5
316,42.2,-83.5,42.7,-83.4
315,19.7,-156.0,21.3,-157.9
315,31.8,-106.4,33.7,-101.8
315,36.3,-119.4,36.8,-119.7
315,30.4,-86.5,33.9,-84.3
315,45.4,9.3,51.3,0.0
315,57.2,-2.2,59.0,-2.9
315,-22.9,-43.2,-15.9,-47.9
314,34.2,-119.1,37.4,-121.9
314,33.9,-84.3,39.1,-84.4
314,50.0,-119.4,51.1,-114.0
314,25.9,-80.3,26.1,-81.8
313,33.7,-117.9,37.7,-121.8
313,33.9,-84.3,33.9,-83.3
313,-32.8,151.8,-31.4,152.9
313,30.2,-97.7,40.8,-74.1
313,36.1,-79.5,39.2,-76.7
313,33.4,-82.0,33.9,-84.3
313,43.6,-79.4,48.4,-89.3
313,32.1,-81.2,33.8,-84.5
313,26.7,-80.1,36.9,-76.2
313,41.3,2.1,49.0,2.4
312,53.6,10.0,54.9,8.3
312,33.9,-118.4,37.7,-122.2
312,35.4,-82.5,36.1,-86.7
312,18.4,-66.0,18.4,-64.4
312,30.6,-96.4,32.8,-97.4
312,40.5,-3.5,41.3,2.1
312,25.9,-80.3,42.7,-83.4
312,35.2,-80.9,42.5,-71.3
311,-34.8,-55.1,-34.5,-58.6
311,51.6,-0.4,51.9,-0.4
311,46.8,-71.4,48.6,-68.2
311,25.8,-80.3,33.9,-84.3
311,26.1,-80.2,26.2,-80.2
311,34.2,-118.4,36.0,-115.1
310,36.7,-4.5,46.2,6.1
310,36.7,-4.5,51.3,-0.8
310,33.3,-111.8,33.6,-111.9
310,-34.9,138.5,-34.2,140.6
310,51.3,-0.8,51.6,-0.4
310,42.5,-71.3,43.1,-77.7
310,34.3,-77.9,36.1,-79.9
310,41.8,-87.7,42.1,-87.9
309,39.7,-86.3,40.9,-74.1
309,36.7,-4.5,51.3,0.0
309,34.6,-114.4,36.0,-115.1
309,32.8,-97.4,32.9,-96.9
309,47.3,-122.6,47.5,-122.3
309,26.2,-81.8,26.2,-80.2
308,41.1,-73.7,45.5,-73.7
308,29.6,-95.3,34.2,-118.5
308,33.8,-116.5,33.9,-118.4
308,41.5,-81.7,42.9,-78.7
308,33.4,-112.0,34.2,-118.4
308,40.0,-82.9,41.1,-73.7
308,35.2,-80.9,38.9,-77.4
307,45.4,9.3,47.5,8.6
307,36.9,-76.2,40.9,-74.1
307,40.9,9.5,41.8,12.6
307,35.2,-80.9,39.1,-84.4
307,37.4,-121.9,39.6,-104.9
307,53.3,-113.6,54.8,-112.1
307,27.7,-80.4,41.1,-73.7
306,37.4,-121.9,38.5,-122.8
306,37.4,-121.9,40.8,-74.1
306,38.9,1.4,40.5,-3.6
306,33.6,-111.9,37.7,-122.2
306,36.1,-115.1,40.8,-112.0
305,33.6,-111.9,38.8,-104.7
305,33.9,-84.3,40.0,-82.9
305,46.8,-100.7,46.9,-96.8
305,42.5,-71.3,43.6,-70.3
305,37.6,-122.4,40.5,-122.3
305,40.9,-74.1,42.3,-71.9
304,26.4,-80.1,42.7,-83.4
304,19.3,-81.4,26.2,-80.2
304,29.6,-95.3,36.1,-115.2
304,29.6,-95.3,36.1,-86.7
304,46.3,-119.3,47.7,-117.3
304,35.6,-106.1,39.6,-104.9
304,45.6,-122.6,45.7,-119.2
304,37.4,-121.9,38.2,-122.3
303,35.0,-90.0,36.1,-86.7
303,26.2,-81.8,36.1,-86.7
303,35.4,-82.5,35.9,-78.8
303,-6.3,106.9,1.4,103.9
303,37.5,-77.3,40.9,-74.1
303,43.6,7.2,46.2,6.1
302,25.6,-80.4,28.0,-82.5
302,24.9,55.2,25.0,46.7
302,31.4,-100.5,32.8,-97.4
302,39.1,-84.4,40.4,-79.9
302,19.2,-99.5,25.8,-100.1
302,27.2,-80.2,40.9,-74.1
302,32.9,-96.9,34.7,-92.2
301,33.6,-111.9,42.1,-87.9
301,30.2,-97.7,31.9,-102.2
301,29.6,-95.7,32.8,-96.9
301,36.7,-4.5,41.3,2.1
300,37.0,-8.0,51.3,-0.8
300,40.7,-73.4,42.5,-71.3
300,27.8,-97.5,29.6,-95.3
299,43.7,-79.6,51.1,-114.0
299,27.8,-97.5,29.5,-98.5
299,41.1,-73.7,44.5,-73.2
299,36.1,-115.2,40.2,-111.7
299,33.9,-118.4,40.9,-74.1
299,19.2,-99.5,21.0,-86.9
299,25.9,-80.3,36.1,-115.2
298,33.0,-96.8,33.6,-111.9
298,49.1,9.8,52.4,13.5
298,33.9,-118.4,34.6,-118.1
298,39.6,-104.9,44.0,-103.1
298,32.9,-96.9,33.6,-111.9
298,25.9,-80.3,40.7,-73.4
298,30.9,-83.9,33.9,-84.3
297,-34.9,138.5,-34.0,137.7
296,26.7,-80.1,32.7,-80.0
296,45.4,9.3,51.9,-0.4
296,44.1,-121.2,45.6,-122.6
296,26.4,-80.1,27.4,-82.6
296,26.2,-81.8,40.9,-74.1
295,43.5,-80.4,43.7,-79.6
295,35.2,-120.6,36.3,-119.4
295,34.2,-118.5,43.5,-114.3
295,34.3,-77.9,35.2,-80.9
295,40.5,-80.2,41.1,-73.7
295,25.5,-76.7,26.7,-80.1
294,25.9,-80.3,40.8,-74.4
294,40.9,-74.1,43.6,-70.3
294,40.8,-74.1,40.8,-72.6
294,51.9,-0.4,52.4,13.5
294,43.6,7.2,51.3,-0.8
294,30.4,-85.8,33.6,-86.8
294,26.2,-81.8,28.4,-81.3
294,41.3,-70.1,42.4,-71.0
293,41.7,-70.3,42.5,-71.3
293,32.6,-117.0,34.2,-118.5
293,34.2,-119.1,36.1,-115.2
293,40.8,-74.1,41.7,-70.3
293,36.8,-119.7,37.7,-122.2
292,40.8,-74.1,41.7,-71.4
292,41.9,-72.7,42.5,-71.3
292,25.8,-100.1,29.5,-98.5
292,40.0,-82.9,41.5,-81.7
292,33.6,-116.2,33.6,-111.9
292,33.8,-118.1,34.2,-118.5
291,32.8,-97.4,32.8,-96.8
291,21.0,-86.9,25.9,-80.3
291,33.9,-84.3,35.0,-85.2
291,26.4,-80.1,40.7,-73.4
291,40.2,-74.1,40.9,-74.1
291,40.8,-74.1,51.9,-0.4
291,-43.5,172.5,-41.6,173.9
291,33.6,-111.9,36.2,-115.2
291,-33.4,115.7,-32.1,115.9
291,29.6,-95.3,32.0,-102.1
290,30.0,-90.0,33.6,-86.8
290,42.5,-71.3,43.7,-79.6
289,38.9,1.4,49.0,2.4
289,46.2,6.1,46.2,7.3
289,36.1,-115.1,37.3,-120.5
289,47.5,8.6,51.9,-0.4
289,43.7,7.2,52.3,4.8
289,33.6,-111.9,39.9,-105.1
289,26.7,-80.1,40.0,-82.9
289,38.2,-85.7,40.1,-83.1
289,-34.9,138.5,-23.8,133.9
289,36.1,-86.7,39.1,-84.4
288,30.2,-97.7,33.9,-84.3
288,43.6,-79.4,46.6,-80.8
288,-38.0,144.5,-37.7,144.9
288,34.2,-118.5,36.2,-115.2
288,39.6,-104.9,45.8,-108.5
288,-33.9,151.0,-31.4,152.9
288,40.8,-112.0,41.2,-112.0
288,52.2,21.0,52.4,16.8
288,33.4,-112.0,39.6,-104.9
287,37.3,-80.0,38.7,-77.5
287,33.5,-111.7,37.0,-113.5
287,27.2,-80.2,28.0,-82.5
287,30.4,-85.8,34.7,-92.2
287,29.6,-95.7,32.8,-97.4
287,45.8,3.2,49.0,2.4
287,32.8,-97.4,32.8,-96.9
286,26.2,-80.2,40.8,-74.1
286,38.9,1.4,52.3,4.8
286,33.6,-111.9,43.6,-116.2
286,51.3,0.0,53.4,-6.3
286,33.6,-111.9,35.6,-106.1
286,36.1,-86.7,36.2,-86.9
286,26.2,-80.2,41.1,-73.7
286,41.8,-87.8,44.9,-93.2
286,26.1,-80.2,33.9,-84.3
285,33.4,-112.0,36.0,-115.1
285,19.1,72.9,28.5,77.1
285,-42.8,147.5,-41.5,147.2
285,19.2,-99.5,25.9,-100.2
285,-34.0,151.2,-28.2,153.5
285,39.2,-106.9,40.8,-112.0
284,46.1,-118.3,47.5,-122.3
284,35.8,-84.0,40.9,-74.1
284,40.8,-74.4,42.4,-71.0
284,33.1,-117.3,34.2,-118.4
284,67.3,14.4,69.7,18.9
284,48.7,9.2,52.3,10.6
283,43.4,-114.2,47.5,-122.3
283,43.8,11.2,46.2,6.1
283,-43.5,172.5,-41.6,174.0
283,41.8,12.6,51.3,-0.8
282,35.9,-78.8,40.4,-76.0
282,26.6,-81.9,26.7,-80.1
282,40.0,-82.9,42.7,-83.4
282,48.4,11.8,51.3,6.8
282,51.1,-114.0,55.2,-118.9
282,47.8,13.0,48.1,16.6
282,-34.9,138.5,-34.0,137.6
281,25.9,-80.3,30.2,-97.7
281,43.6,-116.2,46.4,-117.0
281,25.9,-80.3,26.5,-77.1
281,39.6,-104.9,42.1,-87.9
281,38.9,1.4,45.4,9.3
280,36.1,-86.7,36.5,-82.4
280,40.8,-73.1,41.1,-73.7
280,29.6,-95.7,33.0,-96.8
280,32.8,-97.4,39.6,-104.9
279,29.6,-95.3,33.9,-84.3
279,42.4,-71.0,43.1,-70.8
279,41.3,-70.0,42.4,-71.0
279,40.3,-74.8,40.8,-74.1
279,36.1,-79.5,38.9,-77.5
279,32.8,-97.4,35.2,-101.7
279,32.0,34.9,33.8,35.5
279,36.7,-4.5,37.0,-8.0
278,43.1,-70.8,43.2,-71.5
278,43.9,-92.5,46.9,-96.8
278,43.6,-116.2,46.3,-119.1
278,38.9,-77.4,40.8,-74.4
278,43.1,6.1,49.0,2.4
277,26.2,-80.2,27.2,-80.2
277,38.9,1.4,39.5,-0.5
277,46.6,-80.8,48.6,-81.4
277,36.1,-86.7,42.1,-87.9
277,40.2,-74.1,41.1,-73.7
276,34.1,-117.6,36.1,-115.2
276,33.7,-117.9,45.8,-111.2
276,32.4,-64.7,40.9,-74.1
276,38.2,-122.3,47.5,-122.3
275,33.0,-96.8,36.2,-95.9
275,26.7,-80.1,40.8,-73.9
275,45.4,9.3,45.5,12.3
275,40.9,-74.1,41.6,-81.5
274,35.2,-80.9,36.1,-86.7
274,27.4,-82.6,27.9,-82.7
274,39.1,-84.4,40.8,-74.1
274,17.9,-62.9,18.4,-66.0
274,33.6,-111.9,39.5,-107.7
274,25.0,-77.4,25.8,-80.3
274,26.4,-80.1,27.9,-82.7
274,39.0,-77.5,41.1,-73.7
273,26.7,-80.1,38.2,-85.7
273,26.7,-80.1,41.8,-87.8
273,29.6,-95.7,32.0,-102.2
273,36.0,-115.1,39.6,-104.9
273,38.0,-107.9,38.5,-107.9
273,25.9,-80.3,38.9,-77.4
273,38.7,-121.4,39.5,-119.8
273,46.2,6.1,49.6,6.2
272,40.8,-74.1,43.7,-79.7
272,26.4,-80.1,27.2,-80.2
272,26.7,-80.1,33.6,-86.8
272,30.4,-86.5,33.6,-86.8
272,40.8,-74.1,43.1,-70.8
272,-27.5,151.9,-27.4,153.1
272,-35.3,149.2,-34.0,151.2
272,42.3,-83.0,43.7,-79.6
271,18.0,-63.1,25.9,-80.3
271,32.7,-108.1,35.0,-106.6
271,13.9,100.6,22.3,113.9
271,25.0,-77.4,26.1,-80.2
271,39.7,-86.3,41.1,-73.7
271,33.9,-118.4,34.2,-118.4
271,46.2,6.1,52.3,4.8
271,36.0,-115.1,36.8,-119.7
270,-34.0,18.6,-34.0,18.6
270,39.0,-77.5,40.8,-74.4
270,34.0,-118.4,37.4,-121.9
270,20.7,-105.3,20.9,-105.0
270,40.8,-73.1,40.9,-74.1
269,40.8,-74.1,41.8,-87.7
269,19.3,-81.4,26.7,-80.1
268,18.6,-70.0,25.9,-80.3
268,40.9,-74.1,41.4,-81.9
268,33.7,-117.9,34.2,-119.1
268,21.3,-157.9,22.0,-159.3
268,-27.7,-48.5,-23.6,-46.7
268,38.7,-77.5,39.2,-76.7
268,40.8,-72.6,42.5,-71.3
268,46.9,-96.8,48.3,-101.3
268,26.4,-80.1,39.9,-75.2
267,45.8,-108.5,48.3,-114.3
267,39.6,-104.9,44.9,-93.2
267,42.1,-87.9,42.6,-89.0
267,32.9,-80.0,40.9,-74.1
267,32.0,34.9,34.9,33.6
266,38.2,-122.3,39.5,-119.8
266,51.3,6.8,52.4,13.5
266,49.2,-2.2,51.0,-1.4
266,40.4,-79.9,40.4,-76.0
266,28.0,-82.5,30.4,-84.3
266,29.6,-95.3,30.2,-92.0
266,33.4,-112.0,33.9,-118.4
266,32.8,-96.8,33.6,-111.9
265,33.5,-111.7,39.5,-119.8
265,40.8,-74.1,43.1,-76.1
265,39.6,-107.0,39.6,-104.9
265,32.0,-102.2,32.8,-97.4
265,30.2,-97.7,32.0,-102.1
265,34.2,-118.5,36.1,-86.7
264,30.2,-97.7,32.9,-96.8
264,37.3,-80.0,37.5,-77.3
264,29.6,-95.3,31.8,-106.4
264,40.8,-73.9,41.1,-73.7
264,26.1,-80.2,26.2,-81.8
264,40.9,-74.1,43.6,-72.3
264,33.9,-118.4,40.8,-112.0
264,36.1,-79.9,38.7,-77.5
264,37.7,-97.2,39.1,-94.6
264,26.2,-81.8,42.7,-83.4
263,36.1,-115.2,40.8,-74.1
263,40.0,-82.9,42.1,-87.9
263,26.1,-80.2,26.4,-80.1
263,32.1,-110.9,36.1,-115.2
263,39.7,-86.3,40.0,-82.9
263,26.2,-80.2,28.4,-81.3
262,37.4,-121.9,45.6,-122.6
262,32.4,-64.7,41.1,-73.7
262,32.3,-90.1,34.0,-84.0
262,38.9,-77.5,42.5,-71.3
262,36.6,-121.8,37.7,-122.2
262,40.4,-79.9,40.8,-74.1
261,34.0,-84.0,35.8,-84.0
261,43.6,-116.2,47.8,-116.8
261,47.5,-122.3,51.1,-114.0
261,39.2,-76.7,42.5,-71.3
261,25.9,-80.3,38.9,-77.5
261,33.6,-111.9,40.9,-74.1
261,43.1,12.5,45.4,9.3
261,27.4,-82.6,33.9,-84.3
261,42.1,-87.9,42.9,-85.5
261,36.1,-115.2,43.6,-110.7
261,27.9,-82.7,33.9,-84.3
261,50.4,-104.7,53.3,-113.6
261,41.8,-87.7,41.9,-88.3
260,43.7,-79.7,45.5,-73.7
260,45.2,-122.8,47.5,-122.3
260,25.9,-80.3,28.3,-81.4
259,21.8,-72.3,25.8,-80.3
259,32.9,-96.9,33.0,-96.8
259,32.7,-117.2,37.7,-122.2
259,31.9,-102.4,32.0,-102.1
259,38.8,-94.9,39.1,-84.4
259,39.2,-106.9,40.8,-74.1
259,38.9,-77.4,39.9,-75.2
259,42.4,-87.9,45.9,-89.7
258,-35.2,147.5,-33.9,151.2
258,40.5,-3.6,51.3,-0.8
258,30.4,-97.6,32.8,-96.9
258,39.1,-84.4,40.4,-76.0
258,33.7,-117.9,43.5,-114.3
258,25.8,-80.3,28.5,-81.3
258,39.1,-94.6,41.8,-87.8
258,33.7,-101.8,35.2,-101.7
258,41.3,2.1,51.3,-0.8
258,33.5,-94.0,34.7,-92.2
258,32.1,-110.9,33.7,-117.9
257,28.0,-82.5,35.4,-82.5
257,27.2,-80.2,36.1,-86.7
257,30.2,-97.7,36.1,-86.7
257,32.9,-80.0,40.8,-74.1
256,36.4,-94.1,37.4,-121.9
256,25.8,-80.3,27.4,-82.6
256,43.7,7.2,51.6,-0.4
256,26.1,-81.8,42.1,-87.9
256,45.8,-108.5,46.9,-114.1
256,20.5,-103.3,25.8,-100.1
255,26.4,-80.1,28.4,-81.3
255,42.4,-71.0,43.7,-79.6
255,37.9,23.9,40.5,23.0
255,35.9,-78.8,38.9,-77.5
255,36.2,-95.9,39.6,-104.9
255,32.1,-81.2,41.1,-73.7
255,47.7,-117.3,48.3,-114.3
255,41.8,-87.8,42.5,-71.3
254,25.9,-80.3,36.1,-86.7
254,37.7,-122.2,38.5,-122.8
254,39.7,-75.6,40.9,-74.1
254,33.9,-84.3,34.3,-84.4
254,25.3,-80.3,25.6,-80.4
254,30.5,-87.2,34.0,-84.0
254,29.5,-98.5,30.6,-96.4
254,26.7,-80.1,42.9,-78.7
253,42.1,-87.9,44.7,-85.6
253,43.7,10.4,46.2,6.1
253,40.8,-73.9,40.9,-74.1
253,33.9,-84.3,35.4,-82.5
253,26.1,-80.2,26.5,-77.1
253,53.3,-2.9,54.1,-4.6
253,32.0,-102.1,32.9,-96.9
253,26.2,-81.8,40.0,-82.9
253,-33.9,151.0,-30.3,153.1
252,32.3,-106.9,36.7,-108.2
252,48.1,11.3,52.4,13.5
252,43.5,7.0,51.3,-0.8
252,43.6,7.2,51.9,-0.4
252,38.9,1.4,46.2,6.1
252,32.8,-97.4,33.6,-111.9
252,24.9,55.2,25.3,51.6
252,38.9,1.4,39.6,2.7
251,35.0,-106.6,35.6,-106.1
251,36.1,-79.9,40.4,-79.9
251,25.3,-80.3,26.7,-80.1
251,37.3,27.6,41.0,28.8
251,32.9,-80.0,34.3,-77.9
251,55.2,-118.9,56.1,-117.6
251,41.1,-73.7,42.7,-83.4
251,32.9,-80.0,33.9,-81.1
251,26.2,-80.2,28.0,-82.3
251,20.9,-156.4,21.3,-157.9
251,33.6,-111.9,45.8,-111.2
251,33.6,-116.2,36.0,-115.1
250,26.2,-80.2,43.7,-79.6
250,37.6,-122.4,38.2,-122.3
250,32.1,-81.2,35.9,-78.8
250,48.4,-89.3,49.8,-92.6
250,46.1,-70.7,46.8,-71.4
250,-43.5,172.5,-41.3,174.8
250,26.4,-80.1,42.5,-71.3
250,28.5,-81.3,35.2,-80.9
250,35.2,-120.6,37.4,-121.9
250,29.6,-95.3,34.7,-92.2
250,33.7,-117.9,40.2,-111.7
249,55.9,-4.4,57.2,-2.2
249,38.9,1.4,51.3,0.0
249,41.7,-71.4,42.5,-71.3
249,26.2,-80.2,27.9,-82.7
249,47.5,8.6,51.3,0.0
249,-35.3,149.2,-33.9,151.2
249,37.4,-121.9,39.3,-120.2
249,27.2,-80.2,40.8,-74.1
249,28.6,-100.5,29.5,-98.5
249,26.7,-80.1,30.0,-81.3
249,37.9,23.9,41.0,28.8
248,34.7,-92.2,36.4,-94.1
248,39.2,-106.9,41.1,-73.7
248,-32.1,115.9,-31.9,116.0
248,32.7,-117.2,34.4,-119.8
248,-27.4,153.1,-26.6,153.1
248,-34.0,151.2,-30.3,153.1
248,40.7,-74.2,40.9,-74.1
248,35.9,-78.8,39.2,-76.7
248,26.7,-80.1,40.3,-74.8
248,26.2,-81.8,27.9,-82.7
248,21.3,-157.9,34.2,-118.5
248,36.1,-79.9,36.5,-82.4
248,25.8,-80.3,27.9,-82.7
248,29.5,-98.5,30.1,-95.6
247,34.0,-118.4,37.6,-122.4
247,-34.6,-58.4,-34.5,-58.6
247,34.4,-119.8,36.6,-121.8
247,33.6,-111.9,39.5,-119.8
246,37.1,-88.8,38.2,-85.7
246,41.3,2.1,45.4,9.3
246,34.2,-118.4,39.6,-104.9
246,45.7,4.9,49.0,2.4
246,-38.1,147.0,-37.7,144.9
246,41.8,-87.7,42.7,-83.4
246,39.7,-86.3,42.1,-87.9
246,33.7,-117.9,40.5,-111.4
246,47.5,-122.3,58.4,-134.6
246,39.6,-104.9,40.9,-74.1
246,33.8,-84.5,40.8,-74.1
246,-33.9,151.0,-31.1,150.8
246,-33.9,151.2,-33.4,149.1
246,49.0,2.4,50.9,4.5
246,39.6,2.7,41.3,2.1
245,43.4,5.2,49.0,2.4
245,26.5,-77.1,32.9,-80.0
245,35.6,-88.9,36.2,-86.9
245,29.6,-95.3,33.6,-111.9
245,33.7,-117.9,43.6,-110.7
245,30.3,-81.5,34.0,-84.0
244,48.1,16.6,50.1,14.3
244,43.7,7.2,48.3,11.8
244,37.6,-122.4,43.6,-110.7
244,34.0,-84.0,36.5,-82.4
244,24.4,54.5,24.9,55.2
244,32.9,-96.9,39.2,-106.9
244,41.8,12.6,45.5,12.3
244,-42.8,147.5,-37.7,144.9
244,26.2,-81.8,42.5,-71.3
244,32.8,-96.8,34.7,-92.2
244,34.4,-119.8,36.8,-119.7
244,37.7,-122.2,40.9,-74.1
244,38.5,-122.8,47.5,-122.3
243,26.7,-80.1,35.8,-84.0
243,33.9,-118.4,47.5,-122.3
243,34.2,-118.4,40.9,-74.1
243,40.4,-76.0,44.8,-68.8
